Company,TypeName,OpSys,Width,Heigth,IsTouchscreen,CpuProducer,CpuSpeed (GHz),HDD,Hybrid,SSD,Flash Storage,GpuProducer,Ram (GB),Weight (kg),Price_euros
Acer,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,128,0,Nvidia,8,2.7,1260.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.34,1189.0
Dell,Notebook,Windows 10,1366,768,No,Intel,2.4,0,0,128,0,Intel,4,2.18,547.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.5,500,0,0,0,Intel,4,1.64,779.0
Toshiba,Notebook,Windows 10,1920,1080,No,Intel,2.3,0,0,128,0,Intel,4,1.2,1195.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.4,0,0,256,0,Intel,4,1.48,1099.99
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,4,1.95,1205.0
HP,Ultrabook,Windows 7,1920,1080,No,Intel,2.6,0,0,256,0,Intel,8,1.43,1449.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Nvidia,8,1.64,1049.26
HP,Notebook,Windows 10,1366,768,No,Intel,2.4,500,0,0,0,Intel,4,1.64,684.0
Dell,Gaming,Windows 10,1920,1080,No,Intel,2.5,0,1024,0,0,Nvidia,8,2.65,949.0
HP,Ultrabook,Windows 10,1920,1080,No,Intel,2.5,500,0,0,0,Intel,4,1.26,1539.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,4,1.48,1590.0
HP,Ultrabook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.54,1887.21
HP,Notebook,Windows 10,1366,768,No,Intel,2.4,500,0,0,0,Intel,4,1.49,800.0
Toshiba,Notebook,Windows 10,1366,768,No,Intel,2.3,0,0,256,0,Intel,8,1.5,1210.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.4,0,0,256,0,Intel,4,2.04,769.99
Lenovo,Notebook,Windows 7,3840,2160,No,Intel,2.7,0,0,512,0,Nvidia,16,2.4,2968.0
Toshiba,Notebook,Windows 10,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,1.47,1490.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.43,2229.0
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.3,1024,0,0,0,Intel,4,2.08,795.99
Toshiba,Ultrabook,Windows 10,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,1.2,1590.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.11,1149.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.7,0,0,256,0,Nvidia,8,1.64,1185.43
Dell,Notebook,Windows 10,1920,1080,No,Intel,2.4,500,0,0,0,Intel,8,2.09,1046.44
HP,Ultrabook,Windows 10,1366,768,No,Intel,2.5,0,0,256,0,Intel,4,1.26,1559.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.5,500,0,0,0,Intel,4,2.31,1189.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.5,500,0,0,0,Intel,4,1.95,1060.0
Dell,Ultrabook,Windows 10,3200,1800,Yes,Intel,2.5,0,0,256,0,Intel,8,1.29,1624.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Nvidia,8,2.63,1080.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.5,0,0,256,0,Intel,4,1.64,973.0
Acer,Notebook,Windows 10,1366,768,No,AMD,3.0,1024,0,0,0,AMD,6,2.1,409.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,128,0,Nvidia,8,2.7,1191.8
HP,Notebook,Windows 7,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,1.95,1195.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.84,1228.99
HP,Ultrabook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.26,1349.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.5,500,0,0,0,Intel,4,2.04,742.0
Toshiba,Ultrabook,Windows 10,1920,1080,No,Intel,2.6,0,0,256,0,Intel,8,1.47,1725.0
Dell,Notebook,Windows 7,1920,1080,No,Intel,2.4,0,0,256,0,Intel,8,2.09,1062.95
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.64,1010.51
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.5,0,0,256,0,Intel,4,1.8,847.0
Other,Notebook,Windows 10,1366,768,No,Intel,1.44,0,0,0,32,Intel,2,1.45,210.8
Toshiba,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Nvidia,16,2.4,1425.0
Lenovo,Notebook,Windows 10,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,2.3,1049.6
HP,Notebook,Windows 10,1920,1080,No,Intel,2.3,500,0,0,0,Intel,4,1.54,1000.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.4,500,0,256,0,Intel,8,1.84,2103.34
HP,Notebook,Windows 7,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,1.43,1469.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.7,1024,0,256,0,Nvidia,16,3.78,1545.64
Lenovo,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,16,4.6,2289.99
Asus,Netbook,Chrome OS,1366,768,No,Intel,1.6,0,0,0,16,Intel,4,1.2,287.9
Lenovo,Notebook,Windows 7,2560,1440,No,Intel,2.6,0,0,256,0,Intel,16,1.1,2620.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.7,1024,0,0,0,Nvidia,8,1.91,979.0
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.7,0,0,256,0,Intel,8,2.3,1094.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.5,0,0,256,0,Intel,4,2.04,979.0
Dell,Ultrabook,Windows 10,3200,1800,Yes,Intel,2.7,0,0,1024,0,Intel,16,1.2,2254.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.31,705.15
HP,Notebook,No OS,1366,768,No,Intel,2.5,500,0,0,0,Intel,4,1.96,499.0
Acer,Notebook,Windows 10,1366,768,No,AMD,2.2,1024,0,0,0,AMD,8,2.4,449.0
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.7,0,0,256,0,Intel,12,1.6,1299.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,256,0,Nvidia,16,2.94,1819.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.7,0,0,256,0,Intel,8,2.04,1070.0
Asus,Gaming,No OS,1920,1080,No,Intel,2.6,1024,0,0,0,Nvidia,16,4.0,998.0
Dell,Notebook,Windows 10,1920,1080,No,Intel,2.5,1024,0,0,0,Intel,4,2.25,559.0
Dell,Notebook,Windows 10,1920,1080,No,Intel,2.7,2048,0,0,0,AMD,16,2.32,989.99
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,256,0,Nvidia,16,1.8,1929.0
Dell,Ultrabook,Windows 10,1920,1080,No,Intel,2.7,0,0,256,0,Intel,8,1.29,1458.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.7,0,0,1024,0,Nvidia,64,3.58,3975.0
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.5,0,0,256,0,Intel,8,1.62,798.01
Dell,Gaming,Windows 10,3840,2160,No,Intel,2.6,1024,0,256,0,Nvidia,16,3.21,1329.0
Apple,Ultrabook,macOS,2304,1440,No,Intel,1.1,0,0,0,256,Intel,8,0.92,1300.0
Dell,Notebook,Windows 10,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.06,481.98
HP,Notebook,Windows 10,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.31,1199.0
HP,Ultrabook,Windows 7,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,1.26,1199.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.7,0,0,256,0,Intel,8,1.49,1090.0
Lenovo,Ultrabook,Windows 10,1920,1080,Yes,Intel,2.5,0,0,256,0,Intel,8,1.3,1713.49
Lenovo,Notebook,Windows 10,1600,900,No,Intel,2.3,1024,0,0,0,AMD,8,3.0,659.0
Lenovo,Notebook,Windows 10,1920,1080,No,Intel,2.3,1024,0,0,0,Nvidia,4,2.3,977.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,16,3.78,2499.0
Lenovo,Notebook,Windows 10,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.1,540.0
HP,Notebook,Windows 7,1920,1080,No,Intel,2.3,500,0,0,0,Intel,4,2.31,940.0
Lenovo,Ultrabook,Windows 10,2560,1440,Yes,Intel,1.2,0,0,512,0,Intel,8,0.99,1399.0
Lenovo,Gaming,Windows 10,1920,1080,No,Intel,2.7,0,1024,512,0,Nvidia,32,4.6,3240.0
Lenovo,2 in 1 Convertible,Windows 10,1920,1200,Yes,Intel,1.44,0,0,0,64,Intel,4,0.69,646.27
HP,Ultrabook,Windows 10,3840,2160,No,Intel,2.7,0,0,512,0,Intel,16,1.3,2049.0
Dell,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,2.18,750.0
HP,Notebook,Windows 7,1920,1080,No,Intel,2.3,500,0,0,0,Intel,4,1.54,1030.99
HP,Workstation,Windows 7,1920,1080,No,Intel,2.5,0,0,256,0,AMD,8,1.9,1495.0
Lenovo,Notebook,Windows 7,1920,1080,No,Intel,2.3,0,0,180,0,Intel,8,1.7,1199.0
HP,Notebook,Chrome OS,3200,1800,No,Intel,1.5,0,0,0,32,Intel,4,1.29,615.0
Acer,Notebook,Windows 10,1366,768,No,AMD,2.2,500,0,0,0,AMD,4,2.4,387.0
Dell,Notebook,Linux,1366,768,No,Intel,1.6,500,0,0,0,Intel,4,2.2,393.49
HP,Notebook,No OS,1366,768,No,Intel,2.0,1024,0,0,0,Intel,4,1.86,345.99
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,8,2.7,1599.0
Dell,Ultrabook,Windows 10,1920,1080,No,Intel,1.6,0,0,256,0,AMD,4,1.4,818.35
HP,Netbook,Windows 7,1366,768,No,Intel,2.3,0,0,128,0,Intel,4,2.4,1599.0
Acer,Notebook,Windows 10,1920,1080,No,Intel,2.5,1024,0,256,0,Nvidia,8,2.4,799.0
Dell,Notebook,Windows 10,1920,1080,No,Intel,2.5,1024,0,0,0,AMD,8,2.36,638.8
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,0,0,256,0,Nvidia,8,2.6,1599.0
HP,Notebook,Windows 10,1366,768,No,Intel,1.6,1024,0,0,0,Intel,4,1.96,500.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,16,4.3,2299.0
Dell,Ultrabook,Windows 7,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,1.5,1135.15
Dell,Ultrabook,Windows 7,1366,768,No,Intel,2.3,0,0,128,0,Intel,4,1.5,1166.97
Acer,Notebook,Chrome OS,1366,768,No,Intel,1.5,0,0,16,0,Intel,4,2.2,209.0
HP,Workstation,Windows 7,1920,1080,No,Intel,2.6,1024,0,0,0,AMD,8,3.0,2899.0
Lenovo,Gaming,Windows 10,1920,1080,No,Intel,2.8,0,0,512,0,Nvidia,16,2.4,1199.0
Dell,Ultrabook,Windows 7,1366,768,No,Intel,2.3,0,0,256,0,Intel,8,1.5,1413.1
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,8,2.9,1511.19
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.3,0,0,256,0,Intel,4,2.1,867.0
HP,Notebook,Windows 10,1920,1080,No,AMD,2.5,1024,0,0,0,AMD,4,2.1,398.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,16,2.59,1339.0
HP,Notebook,Windows 10,3200,1800,Yes,Intel,1.1,0,0,256,0,Intel,8,1.16,1699.0
Dell,Notebook,Windows 7,1366,768,No,Intel,2.3,500,0,0,0,AMD,4,2.24,769.15
Lenovo,Notebook,Windows 10,1366,768,No,Intel,2.0,0,0,128,0,Intel,4,2.1,429.0
HP,Ultrabook,Windows 10,1920,1080,No,Intel,2.5,0,0,512,0,Intel,8,1.16,1969.0
Lenovo,2 in 1 Convertible,Other,1920,1200,Yes,Intel,1.44,0,0,0,64,Intel,4,0.69,549.0
Dell,Ultrabook,Windows 10,1920,1080,No,Intel,2.4,0,0,256,0,Intel,8,1.23,1379.0
Lenovo,Gaming,Windows 10,1920,1080,No,Intel,2.7,0,1024,256,0,Nvidia,16,4.6,2749.99
Other,Ultrabook,Windows 10,3840,2160,Yes,Intel,2.5,0,0,256,0,Intel,8,1.25,1029.0
Toshiba,Ultrabook,Windows 10,1920,1080,No,Intel,2.7,0,0,512,0,Intel,16,1.05,2226.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,8,3.52,1312.49
Other,Notebook,Windows 10,1920,1080,No,Intel,1.44,0,0,0,32,Intel,4,1.35,196.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,1.16,1690.0
HP,Notebook,Windows 7,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,1.43,1513.0
Dell,Notebook,Linux,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.09,523.63
Asus,Notebook,Windows 10,1366,768,No,Intel,2.4,1024,0,0,0,Intel,4,2.0,435.0
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.5,0,0,256,0,Intel,8,1.8,1669.0
Lenovo,2 in 1 Convertible,Windows 10,1920,1200,Yes,Intel,1.44,0,0,0,64,Intel,4,0.69,479.0
HP,Ultrabook,Windows 7,1366,768,No,Intel,2.4,0,0,256,0,Intel,8,1.26,1895.0
Lenovo,Gaming,No OS,1920,1080,No,Intel,2.5,1024,0,128,0,Nvidia,8,2.4,989.0
HP,Gaming,Windows 10,1920,1080,No,Intel,2.3,1024,0,128,0,Nvidia,8,3.35,1129.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.7,2048,0,0,0,Intel,8,2.04,629.0
Lenovo,2 in 1 Convertible,Windows 7,1920,1080,Yes,Intel,2.6,0,0,512,0,Nvidia,8,1.8,2050.38
Asus,Notebook,Windows 10,1366,768,No,Intel,1.1,0,0,0,32,Intel,4,1.5,278.0
HP,Ultrabook,Windows 10,1920,1080,No,Intel,2.7,0,0,256,0,Intel,8,1.84,752.0
Acer,Notebook,Windows 10,1920,1080,No,Intel,2.5,1024,0,0,0,Nvidia,4,2.23,616.0
Lenovo,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,1024,0,0,AMD,16,2.5,1099.0
HP,Workstation,Windows 7,1920,1080,No,Intel,2.6,0,0,256,0,Nvidia,8,3.0,3949.4
Dell,Notebook,Windows 10,1366,768,No,Intel,2.5,1024,0,0,0,AMD,8,2.5,784.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.7,1024,0,256,0,Nvidia,16,3.78,2399.0
HP,Ultrabook,Windows 7,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.88,2171.72
Lenovo,2 in 1 Convertible,Windows 10,2560,1440,Yes,Intel,2.6,0,0,512,0,Intel,16,2.8,2440.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,128,0,Nvidia,8,2.4,1142.8
HP,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.4,0,0,256,0,Intel,8,1.48,1629.0
HP,Workstation,Windows 7,1920,1080,No,Intel,2.6,0,0,256,0,Nvidia,8,2.59,2229.0
HP,2 in 1 Convertible,Windows 10,2560,1440,Yes,Intel,2.6,0,0,256,0,Intel,8,1.48,1799.0
HP,Workstation,Windows 7,1920,1080,No,Intel,2.6,0,0,256,0,Nvidia,8,2.0,1899.0
HP,Ultrabook,Windows 7,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.26,2296.95
Dell,Notebook,Windows 10,1920,1080,No,Intel,2.7,0,0,256,0,Nvidia,8,2.18,1009.9
HP,Notebook,Windows 7,1920,1080,No,Intel,2.3,0,0,256,0,Intel,8,1.88,1579.0
Lenovo,2 in 1 Convertible,Windows 10,2560,1440,Yes,Intel,2.5,0,0,256,0,Intel,8,1.27,2339.0
Lenovo,Notebook,No OS,1366,768,No,Intel,2.0,1024,0,0,0,Intel,4,1.9,339.0
HP,Notebook,Windows 10,1366,768,No,AMD,1.8,500,0,0,0,AMD,4,1.86,297.0
Lenovo,Notebook,No OS,1920,1080,No,Intel,2.3,1024,0,0,0,AMD,8,2.32,599.0
Dell,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,0,0,Nvidia,8,2.62,1199.0
Dell,Notebook,Windows 10,3840,2160,Yes,Intel,2.3,0,0,256,0,Nvidia,8,2.04,2250.68
HP,Notebook,Windows 10,1920,1080,No,AMD,2.5,0,0,256,0,AMD,4,1.91,478.89
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,16,2.7,1492.8
Lenovo,Ultrabook,Windows 7,1920,1080,No,Intel,2.6,0,0,512,0,Intel,12,1.4,2299.0
Lenovo,Notebook,Windows 10,1920,1080,No,Intel,2.3,0,1024,0,0,AMD,8,2.5,788.49
HP,2 in 1 Convertible,Windows 10,2560,1440,Yes,Intel,2.6,0,0,512,0,Intel,8,1.48,2041.0
Lenovo,Ultrabook,Windows 7,1920,1080,No,Intel,2.6,0,0,256,0,Intel,8,1.7,1499.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,256,0,Nvidia,16,1.7,1769.0
HP,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,0,0,Nvidia,8,2.62,899.0
Lenovo,Notebook,Windows 10,1366,768,No,Intel,2.0,1024,0,0,0,Intel,8,2.2,459.0
HP,Notebook,No OS,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.1,476.99
Dell,Gaming,Windows 10,3840,2160,No,Intel,2.8,1024,0,128,0,Nvidia,8,2.62,1498.0
Lenovo,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.95,1390.0
Lenovo,Notebook,Windows 10,1920,1080,No,Intel,2.0,1024,0,0,0,Nvidia,4,2.2,468.0
HP,Notebook,Windows 10,1366,768,No,Intel,1.6,0,0,0,32,Intel,2,1.44,249.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.7,1024,0,0,0,Nvidia,8,2.2,839.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.96,679.0
HP,Notebook,Windows 10,1920,1080,No,Intel,1.8,0,0,512,0,Intel,16,2.1,1159.0
Asus,Notebook,Windows 10,1366,768,No,Intel,1.6,500,0,0,0,Intel,4,2.2,369.0
Lenovo,Notebook,No OS,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.1,398.0
Lenovo,Notebook,No OS,1920,1080,No,Intel,2.7,1024,0,0,0,Nvidia,8,2.2,709.0
Asus,Notebook,Windows 10,1920,1080,No,Intel,2.4,0,0,256,0,Intel,4,2.0,769.0
Lenovo,Notebook,Windows 7,1920,1080,No,Intel,2.5,0,1024,0,0,Intel,4,2.32,825.0
Lenovo,Gaming,Windows 10,1920,1080,No,Intel,2.6,0,0,512,0,Nvidia,16,3.31,1305.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,16,1.91,2153.37
HP,Notebook,Windows 10,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.07,650.0
Lenovo,2 in 1 Convertible,Windows 10,2560,1440,Yes,Intel,2.3,0,0,256,0,Intel,8,1.36,1637.0
Lenovo,Ultrabook,Windows 10,1920,1080,No,Intel,2.7,0,0,256,0,Nvidia,6,1.54,831.0
Dell,Notebook,Linux,1920,1080,No,Intel,2.7,0,0,256,0,Nvidia,8,1.98,895.01
Acer,Notebook,Windows 10,1366,768,No,Intel,2.0,500,0,0,0,Intel,4,2.1,333.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.6,1024,0,0,0,Nvidia,6,2.18,799.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,256,0,Nvidia,8,2.592,909.0
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.7,0,0,512,0,Intel,16,2.09,1179.0
Acer,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Nvidia,4,2.23,691.0
Dell,Ultrabook,Linux,3200,1800,Yes,Intel,2.4,0,0,256,0,Intel,8,1.23,1099.0
Acer,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,16,4.2,2599.0
Lenovo,Gaming,Windows 10,1920,1080,No,Intel,2.5,1024,0,0,0,Nvidia,8,2.4,819.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.5,500,0,0,0,Intel,4,1.86,485.0
Apple,Ultrabook,macOS,2304,1440,No,Intel,1.1,0,0,0,256,Intel,8,0.92,1163.0
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.5,0,0,256,0,Intel,8,1.6,1199.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.8,1024,0,128,0,Nvidia,12,2.21,1327.0
Lenovo,Notebook,No OS,1366,768,No,Intel,2.0,1024,0,0,0,AMD,4,1.9,368.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,512,0,Nvidia,16,4.3,2150.0
Acer,Notebook,Linux,1366,768,No,Intel,2.0,1024,0,0,0,Intel,4,2.1,272.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,16,2.43,2048.9
Dell,Notebook,Windows 10,1366,768,No,Intel,2.0,0,0,128,0,AMD,4,2.3,499.0
Lenovo,Notebook,No OS,1366,768,No,Intel,2.5,500,0,0,0,Nvidia,8,2.2,629.0
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,1.8,0,0,512,0,Intel,16,2.0,1285.0
Dell,Ultrabook,Windows 10,3200,1800,Yes,Intel,2.7,0,0,512,0,Intel,16,1.2,2680.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,0,0,Nvidia,8,2.2,1169.0
Dell,Notebook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,AMD,8,2.36,889.0
HP,Notebook,Windows 10,1366,768,No,Intel,2.5,0,0,256,0,Intel,8,1.91,579.0
Lenovo,Notebook,Windows 10,1366,768,No,AMD,2.2,500,0,0,0,AMD,4,2.2,299.0
Acer,Notebook,Windows 10,1600,900,No,Intel,2.0,1024,0,0,0,Nvidia,8,3.3,629.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,16,2.2,2449.0
Apple,Ultrabook,macOS,2304,1440,No,Intel,1.2,0,0,0,512,Intel,8,0.92,1279.0
Asus,Notebook,Windows 10,1920,1080,No,Intel,2.8,1024,0,128,0,Nvidia,16,2.2,1749.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,256,0,Nvidia,16,2.43,1948.99
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.5,0,0,256,0,Intel,8,2.191,999.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,16,2.9,1949.0
Acer,Netbook,Chrome OS,1366,768,No,Intel,1.5,0,0,32,0,Intel,2,1.3,174.0
Acer,Notebook,Windows 10,1600,900,No,Intel,2.0,1024,0,0,0,Nvidia,4,3.3,598.0
Lenovo,Notebook,No OS,1600,900,No,Intel,2.5,1024,0,0,0,Intel,8,2.8,539.0
Lenovo,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,8,2.6,1272.0
Acer,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,1.3,0,0,256,0,Intel,8,1.2,1149.0
Lenovo,Notebook,Windows 10,1920,1080,No,Intel,2.6,0,0,256,0,Intel,8,2.3,1529.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,8,2.2,1476.11
HP,Notebook,Windows 10,1920,1080,No,AMD,2.7,1024,0,0,0,AMD,6,2.1,529.0
Dell,Ultrabook,Windows 7,1920,1080,Yes,Intel,2.4,0,0,256,0,Intel,8,1.26,1713.37
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.4,500,0,0,0,Intel,4,2.08,509.0
Asus,Notebook,Windows 10,1366,768,No,Intel,1.6,1024,0,0,0,Intel,4,2.65,309.0
Dell,Ultrabook,Windows 10,3200,1800,Yes,Intel,2.7,0,0,256,0,Intel,8,1.29,1477.0
Dell,Notebook,Linux,1366,768,No,Intel,2.5,1024,0,0,0,Intel,4,2.18,521.86
Lenovo,Gaming,Windows 10,1920,1080,Yes,Intel,2.6,1024,0,128,0,Nvidia,16,2.6,1029.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,128,0,Nvidia,8,2.2,1149.0
Lenovo,Netbook,Windows 10,1920,1080,Yes,Intel,2.5,0,0,512,0,Intel,16,1.3,1650.0
Other,Gaming,Windows 10,1920,1080,No,Intel,2.8,0,0,1024,0,Nvidia,16,1.95,3499.0
Dell,Notebook,Windows 10,1366,768,Yes,Intel,2.4,1024,0,0,0,Intel,8,2.3,469.01
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,16,2.7,1598.0
Apple,Ultrabook,macOS,1366,768,No,Intel,1.6,0,0,0,256,Intel,4,1.08,959.0
HP,Notebook,Windows 10,1920,1080,No,Intel,2.0,1024,0,0,0,Intel,4,2.1,478.0
HP,Ultrabook,Windows 7,2560,1440,No,Intel,2.5,0,0,256,0,Intel,8,1.54,2198.19
Dell,Notebook,Windows 7,1366,768,No,Intel,2.3,500,0,0,0,Intel,4,2.24,737.0
MSI,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,128,0,Nvidia,8,2.3,1169.0
Lenovo,Notebook,Windows 10,1920,1080,No,Intel,2.7,0,0,512,0,Intel,16,1.4,1499.0
Lenovo,Notebook,Windows 10,1920,1080,No,AMD,3.6,0,0,256,0,AMD,6,2.2,597.57
Asus,Ultrabook,Windows 10,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,1.45,1280.0
Acer,Notebook,Linux,1366,768,No,Intel,2.0,500,0,0,0,Intel,4,2.4,361.8
Dell,2 in 1 Convertible,Windows 10,1920,1080,Yes,Intel,2.7,0,0,512,0,Nvidia,16,2.77,1799.0
HP,Notebook,Windows 7,1920,1080,No,Intel,2.3,0,0,256,0,Intel,4,1.54,1099.99
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.8,1024,0,256,0,Nvidia,16,2.5,1600.0
Dell,Notebook,Windows 10,1366,768,No,Intel,2.5,500,0,0,0,Intel,4,1.6,875.0
Asus,Gaming,Windows 10,1920,1080,No,Intel,2.6,1024,0,256,0,Nvidia,16,2.34,2325.0
Lenovo,Notebook,No OS,1920,1080,No,Intel,2.5,0,0,256,0,Intel,8,2.3,573.0
Dell,2 in 1 Convertible,Windows 10,3200,1800,Yes,Intel,1.2,0,0,256,0,Intel,8,1.24,1813.0
Dell,Notebook,Linux,1366,768,No,Intel,1.6,500,0,0,0,Intel,4,2.2,324.0
